KIF13B	NM_015254.4	NM_015254	3.0	NM_015254.4:3
UNC5D	NM_080872.4	NM_080872	2.0	NM_080872.4:2
KCNU1	NM_001031836.3	NM_001031836	6.0	NM_001031836.3:6
RAB11FIP1	NM_001002814.3	NM_001002814	8.0	NM_001002814.3:8
EIF4EBP1	NM_004095.4	NM_004095	1.0	NM_004095.4:1
TACC1	NM_006283.3	NM_006283	2.0	NM_006283.3:2
CHRNA6	NM_004198.3	NM_004198	4.0	NM_004198.3:4
FNTA	NM_002027.3	NM_002027	2.0	NM_002027.3:2
RB1CC1	NM_014781.5	NM_014781	18.0	NM_014781.5:18
RGS20	NM_170587.4	NM_170587	3.0	NM_170587.4:3
XKR4	NM_052898.2	NM_052898	1.0	NM_052898.2:1
TGS1	NM_024831.8	NM_024831	12.0	NM_024831.8:12
PENK	NM_001135690.3	NM_001135690	8.0	NM_001135690.3:8
RRS1	NM_015169.4	NM_015169	4.0	NM_015169.4:4
DEFA6	NM_001926.4	NM_001926	1.0	NM_001926.4:1
SLCO5A1	NM_030958.3	NM_030958	9.0	NM_030958.3:9
NCOA2	NM_006540.4	NM_006540	6.0	NM_006540.4:6
KCNB2	NM_004770.3	NM_004770	3.0	NM_004770.3:3
STAU2	NM_001164380.2	NM_001164380	2.0	NM_001164380.2:2
PI15	NM_015886.5	NM_015886	2.0	NM_015886.5:2
DEFB107A	NM_001037668.1	NM_001037668	1.0	NM_001037668.1:1
DEFB104A	NM_080389.3	NM_080389	1.0	NM_080389.3:1
DEFB4A	NM_004942.4	NM_004942	1.0	NM_004942.4:1
PAG1	NM_018440.4	NM_018440	3.0	NM_018440.4:3
FABP4	NM_001442.3	NM_001442	3.0	NM_001442.3:3
MMP16	NM_005941.5	NM_005941	3.0	NM_005941.5:3
MFHAS1	NM_004225.3	NM_004225	5.0	NM_004225.3:5
SLC26A7	NM_052832.4	NM_052832	5.0	NM_052832.4:5
TNKS	NM_003747.3	NM_003747	7.0	NM_003747.3:7
MTDH	NM_178812.4	NM_178812	2.0	NM_178812.4:2
MATN2	NM_002380.5	NM_002380	2.0	NM_002380.5:2
OSR2	NM_001286841.1	NM_001286841	2.0	NM_001286841.1:2
GRIN3A	NM_133445.3	NM_133445	2.0	NM_133445.3:2
SMC2	NM_006444.3	NM_006444	6.0	NM_006444.3:6
NIPSNAP3B	NM_018376.4	NM_018376	1.0	NM_018376.4:1
CTNNAL1	NM_003798.4	NM_003798	3.0	NM_003798.4:3
TMEM245	NM_032012.4	NM_032012	1.0	NM_032012.4:1
SUSD1	NM_022486.5	NM_022486	12.0	NM_022486.5:12
HSDL2	NM_032303.5	NM_032303	3.0	NM_032303.5:3
SLC46A2	NM_033051.4	NM_033051	4.0	NM_033051.4:4
RGS3	NM_144488.6	NM_144488	2.0	NM_144488.6:2
AKNA	NM_001317950.2	NM_001317950	7.0	NM_001317950.2:7
TNFSF15	NM_005118.4	NM_005118	5.0	NM_005118.4:5
PAPPA	NM_002581.5	NM_002581	9.0	NM_002581.5:9
BRINP1	NM_014618.3	NM_014618	5.0	NM_014618.3:5
CNTRL	NM_007018.5	NM_007018	16.0	NM_007018.5:16
RAB14	NM_016322.4	NM_016322	2.0	NM_016322.4:2
DENND1A	NM_020946.1	NM_020946	1.0	NM_020946.1:1
LHX2	NM_004789.4	NM_004789	1.0	NM_004789.4:1
GOLGA1	NM_002077.4	NM_002077	3.0	NM_002077.4:3
HSPA5	NM_005347.5	NM_005347	5.0	NM_005347.5:5
GAPVD1	NM_001282680.3	NM_001282680	4.0	NM_001282680.3:4
MVB12B	NM_033446.3	NM_033446	1.0	NM_033446.3:1
SLC2A8	NM_014580.5	NM_014580	1.0	NM_014580.5:1
SH2D3C	NM_170600.3	NM_170600	1.0	NM_170600.3:1
GOLGA2	NM_004486.5	NM_004486	4.0	NM_004486.5:4
TRUB2	NM_015679.3	NM_015679	1.0	NM_015679.3:1
ODF2	NM_002540.5	NM_002540	2.0	NM_002540.5:2
SH3GLB2	NM_001287045.1	NM_001287045	1.0	NM_001287045.1:1
MIGA2	NM_032809.3	NM_032809	2.0	NM_032809.3:2
PTPA	NM_178000.3	NM_178000	9.0	NM_178000.3:9
IER5L	NM_203434.3	NM_203434	2.0	NM_203434.3:2
PTGES	NM_004878.5	NM_004878	5.0	NM_004878.5:5
TOR1B	NM_014506.3	NM_014506	1.0	NM_014506.3:1
FNBP1	NM_015033.3	NM_015033	2.0	NM_015033.3:2
QRFP	NM_198180.3	NM_198180	5.0	NM_198180.3:5
TTF1	NM_007344.4	NM_007344	5.0	NM_007344.4:5
GBGT1	NM_021996.6	NM_021996	1.0	NM_021996.6:1
VAV2	NM_001134398.2	NM_001134398	11.0	NM_001134398.2:11
BRD3	NM_007371.4	NM_007371	3.0	NM_007371.4:3
OLFM1	NM_001282611.2	NM_001282611	3.0	NM_001282611.2:3
CAMSAP1	NM_015447.4	NM_015447	6.0	NM_015447.4:6
NACC2	NM_144653.5	NM_144653	2.0	NM_144653.5:2
QSOX2	NM_181701.4	NM_181701	1.0	NM_181701.4:1
SEC16A	NM_014866.2	NM_014866	30.0	NM_014866.2:30
EGFL7	NM_016215.5	NM_016215	3.0	NM_016215.5:3
LCN6	NM_198946.3	NM_198946	2.0	NM_198946.3:2
RABL6	NM_024718.5	NM_024718	12.0	NM_024718.5:12
PHPT1	NM_014172.6	NM_014172	2.0	NM_014172.6:2
FUT7	NM_004479.4	NM_004479	2.0	NM_004479.4:2
ENTPD2	NM_203468.3	NM_203468	4.0	NM_203468.3:4
LRRC26	NM_001013653.2	NM_001013653	2.0	NM_001013653.2:2
STPG3	NM_001256699.1	NM_001256699	1.0	NM_001256699.1:1
PNPLA7	NM_001098537.3	NM_001098537	2.0	NM_001098537.3:2
TTC39B	NM_152574.2	NM_152574	6.0	NM_152574.2:6
CBWD1	NM_018491.4	NM_018491	1.0	NM_018491.4:1
CNTLN	NM_017738.4	NM_017738	8.0	NM_017738.4:8
ADAMTSL1	NM_001040272.6	NM_001040272	13.0	NM_001040272.6:13
MLLT3	NM_004529.4	NM_004529	1.0	NM_004529.4:1
IFNA10	NM_002171.2	NM_002171	2.0	NM_002171.2:2
IFNA16	NM_002173.3	NM_002173	2.0	NM_002173.3:2
IFNA5	NM_002169.2	NM_002169	2.0	NM_002169.2:2
IFNA2	NM_000605.4	NM_000605	5.0	NM_000605.4:5
IFNA1	NM_024013.3	NM_024013	4.0	NM_024013.3:4
DMRTA1	NM_022160.3	NM_022160	3.0	NM_022160.3:3
PUM3	NM_014878.5	NM_014878	3.0	NM_014878.5:3
RFX3	NM_134428.3	NM_134428	5.0	NM_134428.3:5
UBAP2	NM_001370062.2	NM_001370062	5.0	NM_001370062.2:5
DCAF12	NM_015397.4	NM_015397	1.0	NM_015397.4:1
KIF24	NM_194313.4	NM_194313	10.0	NM_194313.4:10
CCL27	NM_006664.4	NM_006664	1.0	NM_006664.4:1
UNC13B	NM_006377.5	NM_006377	4.0	NM_006377.5:4
RECK	NM_021111.3	NM_021111	4.0	NM_021111.3:4
MELK	NM_014791.4	NM_014791	10.0	NM_014791.4:10
FRMPD1	NM_014907.3	NM_014907	8.0	NM_014907.3:8
IGFBPL1	NM_001007563.3	NM_001007563	2.0	NM_001007563.3:2
ANKRD18A	NM_147195.4	NM_147195	13.0	NM_147195.4:13
INSL4	NM_002195.2	NM_002195	3.0	NM_002195.2:3
RIC1	NM_020829.4	NM_020829	3.0	NM_020829.4:3
ERMP1	NM_024896.3	NM_024896	6.0	NM_024896.3:6
KIAA2026	NM_001017969.3	NM_001017969	1.0	NM_001017969.3:1
PGM5	NM_021965.4	NM_021965	2.0	NM_021965.4:2
FAM122A	NM_138333.5	NM_138333	1.0	NM_138333.5:1
SMC5	NM_015110.4	NM_015110	5.0	NM_015110.4:5
TLE1	NM_005077.5	NM_005077	1.0	NM_005077.5:1
IDNK	NM_001001551.4	NM_001001551	1.0	NM_001001551.4:1
DAPK1	NM_004938.4	NM_004938	27.0	NM_004938.4:27
FBP2	NM_003837.4	NM_003837	2.0	NM_003837.4:2
TRMO	NM_016481.5	NM_016481	1.0	NM_016481.5:1
HEMGN	NM_197978.3	NM_197978	2.0	NM_197978.3:2
TBC1D2	NM_001267571.2	NM_001267571	11.0	NM_001267571.2:11
COL15A1	NM_001855.5	NM_001855	6.0	NM_001855.5:6
DMRT3	NM_021240.4	NM_021240	14.0	NM_021240.4:14
SCD	NM_005063.5	NM_005063	4.0	NM_005063.5:4
SEMA4G	NM_176792.3	NM_176792	5.0	NM_176792.3:5;NM_017893.3:1
KAZALD1	NM_030929.5	NM_030929	5.0	NM_030929.5:5
NOLC1	NM_004741.5	NM_004741	11.0	NM_004741.5:11
GBF1	NM_004193.3	NM_004193	4.0	NM_004193.3:4
PSD	NM_002779.5	NM_002779	14.0	NM_002779.5:14
PCGF6	NM_001011663.2	NM_001011663	2.0	NM_001011663.2:2
SH3PXD2A	NM_014631.2	NM_014631	6.0	NM_014631.2:6
SORCS3	NM_014978.3	NM_014978	10.0	NM_014978.3:10
CELF2	NM_001326325.2	NM_001326325	2.0	NM_001326325.2:2
GPAM	NM_001244949.2	NM_001244949	3.0	NM_001244949.2:3
ZDHHC6	NM_022494.3	NM_022494	3.0	NM_022494.3:3
NRAP	NM_198060.4	NM_198060	24.0	NM_198060.4:24
AFAP1L2	NM_001001936.3	NM_001001936	2.0	NM_001001936.3:2
SHTN1	NM_001127211.3	NM_001127211	1.0	NM_001127211.3:1
PDZD8	NM_173791.5	NM_173791	1.0	NM_173791.5:1
PRLHR	NM_004248.3	NM_004248	1.0	NM_004248.3:1
PROSER2	NM_153256.4	NM_153256	9.0	NM_153256.4:9
EIF3A	NM_003750.4	NM_003750	15.0	NM_003750.4:15
GRK5	NM_005308.3	NM_005308	8.0	NM_005308.3:8
UPF2	NM_015542.4	NM_015542	15.0	NM_015542.4:15
SEC23IP	NM_007190.4	NM_007190	9.0	NM_007190.4:9
TACC2	NM_206862.4	NM_206862	14.0	NM_206862.4:14
CHST15	NM_001270764.2	NM_001270764	3.0	NM_001270764.2:3
LHPP	NM_022126.4	NM_022126	3.0	NM_022126.4:3
CTBP2	NM_022802.3	NM_022802	13.0	NM_022802.3:13
EDRF1	NM_001202438.2	NM_001202438	4.0	NM_001202438.2:4
DHX32	NM_018180.3	NM_018180	5.0	NM_018180.3:5
C10orf90	NM_001004298.3	NM_001004298	11.0	NM_001004298.3:11
FOXI2	NM_207426.3	NM_207426	1.0	NM_207426.3:1
GLRX3	NM_006541.5	NM_006541	1.0	NM_006541.5:1
TCERG1L	NM_174937.4	NM_174937	5.0	NM_174937.4:5
MCM10	NM_182751.3	NM_182751	7.0	NM_182751.3:7
STK32C	NM_173575.4	NM_173575	5.0	NM_173575.4:5;NM_001318878.2:1
INPP5A	NM_005539.5	NM_005539	3.0	NM_005539.5:3
ADGRA1	NM_001083909.3	NM_001083909	1.0	NM_001083909.3:1
ADARB2	NM_018702.4	NM_018702	8.0	NM_018702.4:8
RPP38	NM_183005.5	NM_183005	1.0	NM_183005.5:1
PTER	NM_001001484.2	NM_001001484	4.0	NM_001001484.2:4
TRDMT1	NM_004412.7	NM_004412	2.0	NM_004412.7:2
STAM	NM_003473.4	NM_003473	2.0	NM_003473.4:2
MALRD1	NM_001142308.3	NM_001142308	9.0	NM_001142308.3:9
MLLT10	NM_004641.3	NM_004641	2.0	NM_004641.3:2
OTUD1	NM_001145373.2	NM_001145373	4.0	NM_001145373.2:4
GAD2	NM_001134366.2	NM_001134366	10.0	NM_001134366.2:10
APBB1IP	NM_019043.4	NM_019043	4.0	NM_019043.4:4
MKX	NM_173576.3	NM_173576	1.0	NM_173576.3:1
MAP3K8	NM_005204.4	NM_005204	6.0	NM_005204.4:6
CUL2	NM_003591.4	NM_003591	4.0	NM_003591.4:4
CREM	NM_183013.3	NM_183013	4.0	NM_183013.3:4
NPY4R	NM_005972.6	NM_005972	9.0	NM_005972.6:9
MAPK8	NM_139046.4	NM_139046	3.0	NM_139046.4:3
WDFY4	NM_020945.2	NM_020945	9.0	NM_020945.2:9
C10orf71	NM_001135196.2	NM_001135196	3.0	NM_001135196.2:3
AKR1C1	NM_001353.6	NM_001353	4.0	NM_001353.6:4
AGAP6	NM_001077665.2	NM_001077665	1.0	NM_001077665.2:1
A1CF	NM_014576.4	NM_014576	6.0	NM_014576.4:6
CSTF2T	NM_015235.3	NM_015235	1.0	NM_015235.3:1
TUBAL3	NM_024803.3	NM_024803	6.0	NM_024803.3:6
IPMK	NM_152230.5	NM_152230	2.0	NM_152230.5:2
IL15RA	NM_002189.4	NM_002189	3.0	NM_002189.4:3;NM_001256765.1:1
SLC16A9	NM_194298.2	NM_194298	2.0	NM_194298.2:2
PFKFB3	NM_004566.4	NM_004566	2.0	NM_004566.4:2
TET1	NM_030625.3	NM_030625	14.0	NM_030625.3:14
TACR2	NM_001057.3	NM_001057	6.0	NM_001057.3:6
TYSND1	NM_173555.4	NM_173555	1.0	NM_173555.4:1
NPFFR1	NM_022146.5	NM_022146	5.0	NM_022146.5:5
EIF4EBP2	NM_004096.5	NM_004096	2.0	NM_004096.5:2
SPOCK2	NM_001244950.2	NM_001244950	4.0	NM_001244950.2:4
MCU	NM_138357.2	NM_138357	1.0	NM_138357.2:1
SEC24C	NM_198597.3	NM_198597	8.0	NM_198597.3:8
TAF3	NM_031923.4	NM_031923	3.0	NM_031923.4:3
NUTM2B	NM_001278495.1	NM_001278495	1.0	NM_001278495.1:1
SNCG	NM_003087.3	NM_003087	2.0	NM_003087.3:2
IFIT2	NM_001547.5	NM_001547	2.0	NM_001547.5:2
IFIT5	NM_012420.3	NM_012420	2.0	NM_012420.3:2
PANK1	NM_148977.2	NM_148977	1.0	NM_148977.2:1
KIF20B	NM_001284259.1	NM_001284259	4.0	NM_001284259.1:4
HTR7	NM_019859.4	NM_019859	2.0	NM_019859.4:2
HECTD2	NM_001284274.2	NM_001284274	2.0	NM_001284274.2:2
IDE	NM_004969.4	NM_004969	4.0	NM_004969.4:4
HHEX	NM_002729.5	NM_002729	1.0	NM_002729.5:1
MYOF	NM_013451.4	NM_013451	11.0	NM_013451.4:11
DNTT	NM_004088.4	NM_004088	7.0	NM_004088.4:7
SLIT1	NM_003061.3	NM_003061	4.0	NM_003061.3:4
FRAT2	NM_012083.3	NM_012083	2.0	NM_012083.3:2
RRP12	NM_015179.4	NM_015179	3.0	NM_015179.4:3
PGAM1	NM_002629.4	NM_002629	3.0	NM_002629.4:3
MMS19	NM_022362.5	NM_022362	2.0	NM_022362.5:2
ANKRD2	NM_001346793.2	NM_001346793	2.0	NM_001346793.2:2;NM_001291218.1:1;NM_020349.4:1
PGR	NM_000926.4	NM_000926	20.0	NM_000926.4:20
CEP126	NM_020802.4	NM_020802	11.0	NM_020802.4:11
BIRC3	NM_001165.5	NM_001165	3.0	NM_001165.5:3
MMP7	NM_002423.5	NM_002423	5.0	NM_002423.5:5
ADM	NM_001124.3	NM_001124	4.0	NM_001124.3:4
DDI1	NM_001001711.3	NM_001001711	5.0	NM_001001711.3:5
IRAG1	NM_130385.3	NM_130385	4.0	NM_130385.3:4
GUCY1A2	NM_000855.3	NM_000855	1.0	NM_000855.3:1
POU2AF1	NM_006235.3	NM_006235	7.0	NM_006235.3:7
LAYN	NM_001258390.1	NM_001258390	3.0	NM_001258390.1:3
BCO2	NM_031938.7	NM_031938	1.0	NM_031938.7:1
NCAM1	NM_181351.5	NM_181351	1.0	NM_181351.5:1
HTR3B	NM_006028.4	NM_006028	4.0	NM_006028.4:4
HTR3A	NM_000869.6	NM_000869	9.0	NM_000869.6:9
CADM1	NM_014333.4	NM_014333	6.0	NM_014333.4:12;NM_001098517.2:2
BUD13	NM_032725.4	NM_032725	1.0	NM_032725.4:1
ZPR1	NM_003904.5	NM_003904	1.0	NM_003904.5:1
PCSK7	NM_004716.4	NM_004716	4.0	NM_004716.4:4
MPZL3	NM_198275.3	NM_198275	3.0	NM_198275.3:3
TMEM25	NM_032780.4	NM_032780	1.0	NM_032780.4:1
FOXR1	NM_181721.3	NM_181721	1.0	NM_181721.3:1
USP2	NM_004205.5	NM_004205	3.0	NM_004205.5:3
UBASH3B	NM_032873.5	NM_032873	7.0	NM_032873.5:7
CRTAM	NM_019604.4	NM_019604	6.0	NM_019604.4:6
BSX	NM_001098169.2	NM_001098169	3.0	NM_001098169.2:3
ZNF202	NM_003455.4	NM_003455	2.0	NM_003455.4:2
OR10G9	NM_001001953.1	NM_001001953	3.0	NM_001001953.1:3
DDX25	NM_013264.5	NM_013264	2.0	NM_013264.5:2
PRDM10	NM_020228.3	NM_020228	8.0	NM_020228.3:8
ADAMTS15	NM_139055.3	NM_139055	5.0	NM_139055.3:5
PDE3B	NM_000922.4	NM_000922	13.0	NM_000922.4:13
DUSP8	NM_004420.3	NM_004420	1.0	NM_004420.3:1
TPH1	NM_004179.3	NM_004179	3.0	NM_004179.3:3
MRGPRX3	NM_054031.3	NM_054031	1.0	NM_054031.3:1
MRGPRX4	NM_054032.3	NM_054032	4.0	NM_054032.3:4
GTF2H1	NM_005316.4	NM_005316	2.0	NM_005316.4:2
SYT8	NM_138567.5	NM_138567	2.0	NM_138567.5:2
TSG101	NM_006292.4	NM_006292	1.0	NM_006292.4:1
IGSF22	NM_173588.4	NM_173588	1.0	NM_173588.4:1
E2F8	NM_024680.4	NM_024680	10.0	NM_024680.4:10
SCGB1C1	NM_145651.3	NM_145651	3.0	NM_145651.3:3
TSSC4	NM_005706.4	NM_005706	2.0	NM_005706.4:2
TRPM5	NM_014555.3	NM_014555	10.0	NM_014555.3:10
MUC15	NM_001135091.2	NM_001135091	3.0	NM_001135091.2:3
BBOX1	NM_003986.3	NM_003986	3.0	NM_003986.3:3
KIF18A	NM_031217.4	NM_031217	2.0	NM_031217.4:2
NAP1L4	NM_005969.4	NM_005969	1.0	NM_005969.4:1
CARS1	NM_001014437.3	NM_001014437	18.0	NM_001014437.3:18
RCN1	NM_002901.4	NM_002901	3.0	NM_002901.4:3
KIAA1549L	NM_012194.3	NM_012194	4.0	NM_012194.3:4
LMO2	NM_005574.4	NM_005574	1.0	NM_005574.4:1
LDLRAD3	NM_174902.4	NM_174902	5.0	NM_174902.4:5
PRR5L	NM_001160167.2	NM_001160167	4.0	NM_001160167.2:4
PKP3	NM_007183.4	NM_007183	5.0	NM_007183.4:5
SIGIRR	NM_001135054.2	NM_001135054	4.0	NM_001135054.2:4
RRM1	NM_001033.5	NM_001033	3.0	NM_001033.5:3
TSPAN18	NM_130783.5	NM_130783	2.0	NM_130783.5:2
OR52I1	NM_001005169.1	NM_001005169	1.0	NM_001005169.1:1
TRIM49B	NM_001206626.1	NM_001206626	1.0	NM_001206626.1:1
MMP26	NM_021801.4	NM_021801	2.0	NM_021801.4:2
OR51B2	NM_033180.4	NM_033180	2.0	NM_033180.4:2
OR4C46	NM_001004703.1	NM_001004703	2.0	NM_001004703.1:2
TRIM51	NM_032681.4	NM_032681	1.0	NM_032681.4:1
RASSF7	NM_003475.4	NM_003475	3.0	NM_003475.4:3
TRIM5	NM_033034.3	NM_033034	4.0	NM_033034.3:4
SSRP1	NM_003146.3	NM_003146	5.0	NM_003146.3:5
OR52E6	NM_001005167.2	NM_001005167	3.0	NM_001005167.2:3
PATL1	NM_152716.3	NM_152716	7.0	NM_152716.3:7
MS4A14	NM_032597.5	NM_032597	1.0	NM_032597.5:1
DDB1	NM_001923.5	NM_001923	5.0	NM_001923.5:5
NXF1	NM_006362.5	NM_006362	2.0	NM_006362.5:2
SLC3A2	NM_001013251.3	NM_001013251	5.5	NM_001013251.3:11;NM_001012662.3:2
RTN3	NM_001265589.2	NM_001265589	3.0	NM_001265589.2:3
VEGFB	NM_003377.5	NM_003377	4.0	NM_003377.5:4
CCDC88B	NM_032251.6	NM_032251	1.0	NM_032251.6:1
RPS6KA4	NM_003942.3	NM_003942	2.0	NM_003942.3:2
MAP4K2	NM_004579.5	NM_004579	4.0	NM_004579.5:4
EHD1	NM_006795.4	NM_006795	12.0	NM_006795.4:12
TM7SF2	NM_003273.5	NM_003273	2.0	NM_003273.5:2
KCNK7	NM_033347.2	NM_033347	2.0	NM_033347.2:2
RRP8	NM_015324.4	NM_015324	5.0	NM_015324.4:5
TAF10	NM_006284.4	NM_006284	1.0	NM_006284.4:1
CNIH2	NM_182553.3	NM_182553	1.0	NM_182553.3:1
CD248	NM_020404.3	NM_020404	13.0	NM_020404.3:13
RIN1	NM_004292.3	NM_004292	5.0	NM_004292.3:5
BRMS1	NM_015399.4	NM_015399	2.0	NM_015399.4:2
NPAS4	NM_178864.4	NM_178864	5.0	NM_178864.4:5
GRK2	NM_001619.5	NM_001619	4.0	NM_001619.5:4
PITPNM1	NM_004910.3	NM_004910	6.0	NM_004910.3:6
CDK2AP2	NM_005851.5	NM_005851	3.0	NM_005851.5:3
OR2AG1	NM_001004489.2	NM_001004489	7.0	NM_001004489.2:7
OR10A4	NM_207186.2	NM_207186	2.0	NM_207186.2:2
DEFB108B	NM_001002035.2	NM_001002035	1.0	NM_001002035.2:1
RNF121	NM_018320.5	NM_018320	1.0	NM_018320.5:1
NUMA1	NM_006185.4	NM_006185	24.0	NM_006185.4:24
FOLR3	NM_000804.4	NM_000804	7.0	NM_000804.4:7
ARAP1	NM_015242.4	NM_015242	6.0	NM_015242.4:6
P2RY6	NM_001277208.1	NM_001277208	3.0	NM_001277208.1:3
RAB6A	NM_198896.2	NM_198896	2.0	NM_198896.2:2
INTS4	NM_033547.4	NM_033547	1.0	NM_033547.4:1
THRSP	NM_003251.4	NM_003251	1.0	NM_003251.4:1
KCTD21	NM_001029859.3	NM_001029859	1.0	NM_001029859.3:1
GAB2	NM_080491.3	NM_080491	6.0	NM_080491.3:6
PIDD1	NM_145886.4	NM_145886	7.0	NM_145886.4:7
TRIM66	NM_014818.1	NM_014818	5.0	NM_014818.1:5
CEP295	NM_033395.2	NM_033395	19.0	NM_033395.2:19
FUT4	NM_002033.3	NM_002033	7.0	NM_002033.3:7
PIWIL4	NM_152431.3	NM_152431	8.0	NM_152431.3:8
AMOTL1	NM_130847.3	NM_130847	6.0	NM_130847.3:6
KDM4D	NM_018039.3	NM_018039	2.0	NM_018039.3:2
ZNF143	NM_003442.6	NM_003442	3.0	NM_003442.6:3
MAML2	NM_032427.4	NM_032427	1.0	NM_032427.4:1
UHRF1BP1L	NM_015054.2	NM_015054	16.0	NM_015054.2:16
CLEC9A	NM_207345.4	NM_207345	1.0	NM_207345.4:1
GAS2L3	NM_174942.3	NM_174942	5.0	NM_174942.3:5
ANO4	NM_001286615.2	NM_001286615	2.0	NM_001286615.2:2
UTP20	NM_014503.3	NM_014503	18.0	NM_014503.3:18
SPIC	NM_152323.3	NM_152323	2.0	NM_152323.3:2
STAB2	NM_017564.10	NM_017564	45.0	NM_017564.10:45
KLRC3	NM_002261.3	NM_002261	6.0	NM_002261.3:6
KLRC2	NM_002260.3	NM_002260	4.0	NM_002260.3:4
CKAP4	NM_006825.4	NM_006825	4.0	NM_006825.4:4
STYK1	NM_018423.3	NM_018423	2.0	NM_018423.3:2
MTERF2	NM_001033050.3	NM_001033050	4.0	NM_001033050.3:4
TAS2R7	NM_023919.2	NM_023919	1.0	NM_023919.2:1
TMEM119	NM_181724.3	NM_181724	3.0	NM_181724.3:3
SSH1	NM_018984.4	NM_018984	6.0	NM_018984.4:6
PRH1	NM_001291315.2	NM_001291315	4.0	NM_001291315.2:4
USP30	NM_032663.5	NM_032663	1.0	NM_032663.5:1
MYO1H	NM_001101421.3	NM_001101421	8.0	NM_001101421.3:8
GLTP	NM_016433.4	NM_016433	2.0	NM_016433.4:2
GIT2	NM_057169.5	NM_057169	4.0	NM_057169.5:4
TAS2R43	NM_176884.2	NM_176884	12.0	NM_176884.2:12
ERC1	NM_178040.4	NM_178040	2.0	NM_178040.4:2
BRAP	NM_006768.5	NM_006768	6.0	NM_006768.5:6
DTX1	NM_004416.2	NM_004416	1.0	NM_004416.2:1
PRB4	NM_002723.6	NM_002723	2.0	NM_002723.6:2
TPCN1	NM_017901.6	NM_017901	6.0	NM_017901.6:6
SDS	NM_006843.3	NM_006843	5.0	NM_006843.3:5
FBXW8	NM_153348.3	NM_153348	7.0	NM_153348.3:7
TESC	NM_017899.4	NM_017899	11.0	NM_017899.4:11
FBXO21	NM_015002.3	NM_015002	1.0	NM_015002.3:1
WSB2	NM_001278557.1	NM_001278557	3.0	NM_001278557.1:3
PEBP1	NM_002567.4	NM_002567	2.0	NM_002567.4:2
RPLP0	NM_001002.4	NM_001002	1.0	NM_001002.4:1
PXN	NM_001080855.3	NM_001080855	7.0	NM_001080855.3:7
BCL2L14	NM_138723.2	NM_138723	1.0	NM_138723.2:1
P2RX4	NM_002560.3	NM_002560	7.0	NM_002560.3:7
CAMKK2	NM_001270485.2	NM_001270485	8.0	NM_001270485.2:8
RNF34	NM_194271.2	NM_194271	1.0	NM_194271.2:1
HCAR2	NM_177551.4	NM_177551	1.0	NM_177551.4:1
HIP1R	NM_003959.3	NM_003959	6.0	NM_003959.3:6
CDK2AP1	NM_004642.4	NM_004642	2.0	NM_004642.4:2
GTF2H3	NM_001516.5	NM_001516	1.0	NM_001516.5:1
DUSP16	NM_030640.3	NM_030640	3.0	NM_030640.3:3
UBC	NM_021009.7	NM_021009	5.0	NM_021009.7:5
AACS	NM_023928.5	NM_023928	7.0	NM_023928.5:7
TMEM132B	NM_052907.3	NM_052907	1.0	NM_052907.3:1
TMEM132C	NM_001136103.2	NM_001136103	1.0	NM_001136103.2:1
MMP17	NM_016155.7	NM_016155	5.0	NM_016155.7:5
EP400	NM_015409.5	NM_015409	73.0	NM_015409.5:73
FBRSL1	NM_001142641.2	NM_001142641	1.0	NM_001142641.2:1
GOLGA3	NM_005895.4	NM_005895	5.0	NM_005895.4:5
ATF7IP	NM_181352.2	NM_181352	11.0	NM_181352.2:11
FBXL14	NM_152441.3	NM_152441	1.0	NM_152441.3:1
SLC6A12	NM_003044.5	NM_003044	5.0	NM_003044.5:5
DCP1B	NM_152640.5	NM_152640	4.0	NM_152640.5:4
SLCO1B7	NM_001009562.4	NM_001009562	2.0	NM_001009562.4:2
CMAS	NM_018686.6	NM_018686	3.0	NM_018686.6:3
TM7SF3	NM_016551.3	NM_016551	1.0	NM_016551.3:1
MRPS35	NM_021821.4	NM_021821	3.0	NM_021821.4:3
FKBP4	NM_002014.4	NM_002014	6.0	NM_002014.4:6
FOXM1	NM_021953.4	NM_021953	13.0	NM_021953.4:13
TULP3	NM_003324.5	NM_003324	3.0	NM_003324.5:3
SYT10	NM_198992.4	NM_198992	3.0	NM_198992.4:3
PRMT8	NM_019854.5	NM_019854	3.0	NM_019854.5:3
RAD51AP1	NM_001130862.2	NM_001130862	6.0	NM_001130862.2:6
SLC38A4	NM_018018.5	NM_018018	1.0	NM_018018.5:1
GALNT8	NM_017417.2	NM_017417	6.0	NM_017417.2:6
RAPGEF3	NM_001098531.3	NM_001098531	9.0	NM_001098531.3:9
HDAC7	NM_015401.5	NM_015401	6.0	NM_015401.5:6
SENP1	NM_001267594.2	NM_001267594	2.0	NM_001267594.2:2
TUBA1B	NM_006082.3	NM_006082	2.0	NM_006082.3:2
AQP6	NM_001652.4	NM_001652	4.0	NM_001652.4:4
CERS5	NM_147190.5	NM_147190	1.0	NM_147190.5:1
GALNT6	NM_007210.4	NM_007210	4.0	NM_007210.4:4
NR4A1	NM_173157.3	NM_173157	10.0	NM_173157.3:10
KRT7	NM_005556.4	NM_005556	10.0	NM_005556.4:10
KRT78	NM_173352.4	NM_173352	7.0	NM_173352.4:7
TNS2	NM_170754.4	NM_170754	9.0	NM_170754.4:9
IGFBP6	NM_002178.3	NM_002178	4.0	NM_002178.3:4
